Time (s),Channel 1 (V),Channel 2 (V)
0.0117854,2.180356836,2.366632762
0.01179145,2.181250868,2.368859332
0.0117975,2.181437125,2.371048164
0.01180355,2.181437125,2.373274734
0.0118096,2.181586131,2.375765473
0.01181565,2.181325371,2.378067521
0.0118217,2.18046859,2.379728014
0.01182775,2.180394087,2.382369707
0.0118338,2.180021574,2.384860447
0.01183985,2.179239296,2.386973801
0.0118459,2.178382514,2.389275848
0.01185195,2.17633369,2.390785388
0.011858,2.176147433,2.393842204
0.01186405,2.176631701,2.397540575
0.0118701,2.175178898,2.399314284
0.01187615,2.174061358,2.401842762
0.0118822,2.172869315,2.404899578
0.01188825,2.17108125,2.407163887
0.0118943,2.169963709,2.410107488
0.01190035,2.168287398,2.412334058
0.0119064,2.16750512,2.415428614
0.01191245,2.166499334,2.418636384
0.0119185,2.163817236,2.420636523
0.01192455,2.162327182,2.423617863
0.0119306,2.16143315,2.427353972
0.01193665,2.159123566,2.429731497
0.0119427,2.157335501,2.431920328
0.01194875,2.156217961,2.43584513
0.0119548,2.153647618,2.4380717
0.01196085,2.151598793,2.440675655
0.0119669,2.15040675,2.444600457
0.01197295,2.147426642,2.446487381
0.011979,2.144223026,2.448336566
0.01198505,2.141950693,2.451129213
0.0119911,2.14075865,2.454865323
0.01199715,2.138709826,2.457544755
0.0120032,2.135804221,2.459658109
0.01200925,2.133457386,2.462262064
0.0120153,2.13111055,2.464752804
0.01202135,2.127720678,2.467356759
0.0120274,2.123772034,2.469394637
0.01203345,2.121350697,2.471885376
0.0120395,2.118929359,2.474489331
0.01204555,2.11647077,2.477281978
0.0120516,2.114384694,2.480112364
0.01205765,2.110920318,2.481357734
0.0120637,2.10794021,2.483244658
0.01206975,2.105667878,2.486037305
0.0120758,2.103097535,2.488377091
0.01208185,2.101532978,2.490490446
0.0120879,2.098739127,2.491698077
0.01209395,2.094604227,2.493320831
0.0121,2.091884878,2.495547402
0.01210605,2.089538043,2.497887187
0.0121121,2.087042203,2.499849588
0.01211815,2.084509111,2.501472343
0.0121242,2.081566254,2.502642235
0.01213025,2.078623397,2.503661174
0.0121363,2.075717792,2.505170713
0.01214235,2.072886689,2.506227391
0.0121484,2.071098624,2.508303007
0.01215445,2.068453779,2.509548377
0.0121605,2.065436419,2.509925762
0.01216655,2.06241906,2.510076715
0.0121726,2.060295733,2.511623993
0.01217865,2.058097903,2.513020317
0.0121847,2.054857036,2.513095794
0.01219075,2.053664992,2.515020456
0.0121968,2.055974576,2.520039674
0.01220285,2.05690586,2.523888998
0.0122089,2.053404233,2.523058752
0.01221495,2.05001436,2.522341721
0.012221,2.046549984,2.521398259
0.01222705,2.044314903,2.521511474
0.0122331,2.042675844,2.522228505
0.01223915,2.039732987,2.521171828
0.0122452,2.037721414,2.520643489
0.01225125,2.035560836,2.520454797
0.0122573,2.033959028,2.520756705
0.01226335,2.032692482,2.520832182
0.0122694,2.030680909,2.520001935
0.01227545,2.028818341,2.518982996
0.0122815,2.027291036,2.518265965
0.01228755,2.026098993,2.517624411
0.0122936,2.025093206,2.51690738
0.01229965,2.023789409,2.516114872
0.0123057,2.022262104,2.514756287
0.01231175,2.02107006,2.513850563
0.0123178,2.019915269,2.512907101
0.01232385,2.01857422,2.51120887
0.0123299,2.017978198,2.510114454
0.01233595,2.017568433,2.509321946
0.012342,2.016227385,2.507510499
0.01234805,2.015184347,2.505434883
0.0123541,2.014662828,2.503887605
0.01236015,2.01388055,2.501925204
0.0123662,2.012986517,2.49981185
0.01237225,2.012800261,2.498453264
0.0123783,2.01250225,2.496490864
0.01238435,2.01168272,2.493773693
0.0123904,2.011719971,2.491962246
0.01239645,2.012017982,2.490226276
0.0124025,2.010416174,2.48641469
0.01240855,2.009112377,2.482414411
0.0124146,2.010155415,2.48071618
0.01242065,2.011757223,2.47996141
0.0124267,2.011831725,2.477206501
0.01243275,2.011906228,2.474187423
0.0124388,2.012614004,2.47203633
0.01244485,2.013694293,2.469922975
0.0124509,2.014662828,2.467356759
0.01245695,2.015221598,2.464337681
0.012463,2.016599898,2.462337541
0.01246905,2.017009663,2.459054294
0.0124751,2.01801545,2.456450339
0.01248115,2.01995252,2.454752107
0.0124872,2.02051129,2.451053736
0.01249325,2.021107312,2.447581796
0.0124993,2.022746371,2.445166534
0.01250535,2.024608939,2.442977702
0.0125114,2.02628525,2.44029827
0.01251745,2.028259571,2.437694315
0.0125235,2.029861379,2.435052622
0.01252955,2.031425936,2.431958067
0.0125356,2.033363006,2.428938989
0.01254165,2.034368793,2.425391572
0.0125477,2.036417617,2.422410232
0.01255375,2.038578195,2.419617585
0.0125598,2.040589768,2.417089107
0.01256585,2.04368163,2.415164444
0.0125719,2.045730455,2.412107627
0.01257795,2.047853782,2.409352719
0.012584,2.050237868,2.406522333
0.01259005,2.051802425,2.402974916
0.0125961,2.054000254,2.40014453
0.01260215,2.056943111,2.397993437
0.0126082,2.059103689,2.39542722
0.01261425,2.06159953,2.393049696
0.0126203,2.064430633,2.390823126
0.01262635,2.067149981,2.388332387
0.0126324,2.069794827,2.385879386
0.01263845,2.07206716,2.383275431
0.0126445,2.074302241,2.380445045
0.01265055,2.077356851,2.378293951
0.0126566,2.080783976,2.376180597
0.01266265,2.084695367,2.374520104
0.0126687,2.087600973,2.372180318
0.01267475,2.089500792,2.36916124
0.0126808,2.092182889,2.367274316
0.01268685,2.09579627,2.366368593
0.0126929,2.098329362,2.364028807
0.01269895,2.100825202,2.361915452
0.012705,2.103358294,2.360405913
0.01271105,2.10600314,2.358858636
0.0127171,2.109020499,2.357349096
0.01272315,2.111441837,2.355650865
0.0127292,2.112969143,2.353499772
0.01273525,2.114757207,2.351688325
0.0127413,2.117700064,2.350707124
0.01274735,2.120493915,2.348744723
0.0127534,2.122617242,2.346782323
0.01275945,2.125150334,2.345914338
0.0127655,2.128838218,2.346442676
0.01277155,2.132414348,2.346669107
0.0127776,2.133755396,2.344480276
0.01278365,2.135990477,2.343612291
0.0127897,2.138896083,2.344027414
0.01279575,2.141540929,2.343687767
0.0128018,2.143962266,2.343046213
0.01280785,2.145936588,2.34263109
0.0128139,2.148432428,2.342819783
0.01281995,2.15066751,2.342668829
0.012826,2.152194815,2.342178228
0.01283205,2.154131885,2.342404659
0.0128381,2.156664977,2.343159429
0.01284415,2.158713801,2.343159429
0.0128502,2.160539117,2.343461337
0.01285625,2.16225268,2.343838721
0.0128623,2.163742734,2.344140629
0.01286835,2.16556805,2.344970876
0.0128744,2.16668559,2.345235045
0.01288045,2.167728628,2.345763384
0.0128865,2.170373474,2.347952215
0.01289255,2.171304758,2.348518293
0.0128986,2.167989388,2.34485766
0.01290465,2.16500928,2.341612151
0.0129107,2.164711269,2.341800844
0.01291675,2.164338755,2.341498936
0.0129228,2.164487761,2.341725367
0.01292885,2.165419044,2.343536814
0.0129349,2.167542371,2.346367199
0.01294095,2.169181431,2.349008893
0.012947,2.170112715,2.350858078
0.01295305,2.172236042,2.353952633
0.0129591,2.173875101,2.357160404
0.01296515,2.174359369,2.359160543
0.0129712,2.176072931,2.362594745
0.01297725,2.177451231,2.3656893
0.0129833,2.17827076,2.368519686
0.01298935,2.180058825,2.372406749
0.0129954,2.180133328,2.374331411
0.01300145,2.17990982,2.37659572
0.0130075,2.179947071,2.379539321
0.01301355,2.179611809,2.382067799
0.0130196,2.179276547,2.384634016
0.01302565,2.178792279,2.386860586
0.0130317,2.178121755,2.389200372
0.01303775,2.177600236,2.392068496
0.0130438,2.177115969,2.395125313
0.01304985,2.175998428,2.397276406
0.0130559,2.174620128,2.399201068
0.01306195,2.173167325,2.401654069
0.013068,2.17219879,2.404408978
0.01307405,2.171938031,2.408182826
0.0130801,2.170336223,2.410673565
0.01308615,2.169628447,2.413692644
0.0130922,2.169479442,2.417730661
0.01309825,2.16776588,2.420598785
0.0131043,2.165828809,2.422900832
0.01311035,2.163295717,2.424561325
0.0131164,2.161246893,2.426901111
0.01312245,2.159570582,2.429920189
0.0131285,2.158043277,2.433165698
0.01313455,2.156404218,2.436071561
0.0131406,2.154243639,2.438788731
0.01314665,2.151896804,2.44105304
0.0131527,2.149996985,2.443506041
0.01315875,2.14791091,2.446298688
0.0131648,2.145191561,2.448336566
0.01317085,2.143738758,2.451883983
0.0131769,2.142062448,2.455959739
0.01318295,2.139156842,2.458035355
0.013189,2.136511996,2.459733586
0.01319505,2.134239664,2.462488495
0.0132011,2.132302594,2.465507573
0.01320715,2.129024475,2.467507713
0.0132132,2.12529934,2.469885237
0.01321925,2.122989756,2.47301753
0.0132253,2.120940932,2.476036609
0.01323135,2.11758831,2.477583886
0.0132374,2.114980716,2.479999149
0.01324345,2.112261367,2.482527627
0.0132495,2.109728275,2.484905151
0.01325555,2.107716702,2.487471367
0.0132616,2.104177824,2.488452568
0.01326765,2.101719235,2.490113061
0.0132737,2.099782164,2.492301892
0.01327975,2.097100067,2.494981324
0.0132858,2.093970954,2.496981464
0.01329185,2.09028307,2.49781171
0.0132979,2.087042203,2.499132557
0.01330395,2.084956127,2.501434604
0.01331,2.082870051,2.503585697
0.01331605,2.079703686,2.504453682
0.0133221,2.076947086,2.505585837
0.01332815,2.074637503,2.507435022
0.0133342,2.072104411,2.509020038
0.01334025,2.06960857,2.510038977
0.0133463,2.066777468,2.511057916
0.01335235,2.064058119,2.512076855
0.0133584,2.061413273,2.512642932
0.01336445,2.058693925,2.512793886
0.0133705,2.05634709,2.513888302
0.01337655,2.054000254,2.515322364
0.0133826,2.050908392,2.514944979
0.01338865,2.048226295,2.514756287
0.0133947,2.046922498,2.516454518
0.01340075,2.044799171,2.516945118
0.0134068,2.042117074,2.516228087
0.01341285,2.039881993,2.516794164
0.0134189,2.038205682,2.517586673
0.01342495,2.035933349,2.517096072
0.013431,2.033363006,2.51641678
0.01343705,2.031649444,2.516190349
0.0134431,2.03015939,2.516379041
0.01344915,2.027887058,2.515473318
0.0134552,2.026061741,2.514944979
0.01346125,2.024981452,2.515095933
0.0134673,2.02326789,2.51419021
0.01347335,2.022075847,2.513699609
0.0134794,2.020474039,2.512567455
0.01348545,2.018872231,2.511473039
0.0134915,2.018052701,2.511133393
0.01349755,2.017344925,2.510793747
0.0135036,2.016264636,2.509699331
0.01350965,2.014402069,2.507359545
0.0135157,2.012725758,2.504793329
0.01352175,2.012092485,2.503925344
0.0135278,2.012166988,2.504038559
0.01353385,2.010453425,2.501661035
0.0135399,2.009671147,2.499396726
0.01354595,2.010192666,2.498943865
0.013552,2.009596644,2.497472064
0.01355805,2.009633896,2.49558514
0.0135641,2.008404601,2.492679277
0.01357015,2.007249809,2.489773414
0.0135762,2.007585071,2.488452568
0.01358225,2.008218344,2.487207198
0.0135883,2.008479104,2.485622182
0.01359435,2.007957585,2.482754058
0.0136004,2.008218344,2.480150103
0.01360645,2.008628109,2.477810317
0.0136125,2.008441853,2.474942193
0.01361855,2.008590858,2.47203633
0.0136246,2.009373136,2.469922975
0.01363065,2.010118163,2.467658667
0.0136367,2.010416174,2.464715065
0.01364275,2.011533715,2.462639449
0.0136488,2.012464998,2.460186448
0.01365485,2.013508036,2.457393801
0.0136609,2.014811833,2.454601153
0.01366695,2.015556861,2.451770767
0.013673,2.016488144,2.448713951
0.01367905,2.017233171,2.445166534
0.0136851,2.018909482,2.443128656
0.01369115,2.020883804,2.441090778
0.0136972,2.022187601,2.437996223
0.01370325,2.022783623,2.434184637
0.0137093,2.025316714,2.432335451
0.01371535,2.027551795,2.430033404
0.0137214,2.028445828,2.42618408
0.01372745,2.030308395,2.423165001
0.0137335,2.032282717,2.420372354
0.01373955,2.034480547,2.417881615
0.0137456,2.03649212,2.414975752
0.01375165,2.038205682,2.411654766
0.0137577,2.040291757,2.408937595
0.01376375,2.043160111,2.407163887
0.0137698,2.044948176,2.403691947
0.01377585,2.046661738,2.400333222
0.0137819,2.049232082,2.397842483
0.01378795,2.052137687,2.395993298
0.013794,2.055713817,2.394747928
0.01380005,2.057539133,2.391162772
0.0138061,2.059364449,2.387577617
0.01381215,2.062456311,2.385728432
0.0138182,2.064952152,2.383388646
0.01382425,2.067783254,2.380973383
0.0138303,2.070651608,2.378633598
0.01383635,2.073035695,2.376067381
0.0138424,2.076537322,2.374444627
0.01384845,2.079964446,2.372406749
0.0138545,2.082162276,2.369274455
0.01386055,2.085701154,2.367651701
0.0138666,2.088308748,2.365764777
0.01387265,2.091028097,2.363726899
0.0138787,2.094008205,2.362330575
0.01388475,2.096280537,2.360066267
0.0138908,2.099297897,2.358368035
0.01389685,2.101421224,2.35576408
0.0139029,2.103470048,2.353839418
0.01390895,2.107418691,2.353877156
0.013915,2.110175291,2.352329879
0.01392105,2.11125558,2.350178786
0.0139271,2.114459197,2.349310801
0.01393315,2.118109829,2.3483296
0.0139392,2.12060567,2.346971015
0.01394525,2.123287767,2.34561243
0.0139513,2.125969864,2.34485766
0.01395735,2.129247983,2.345008614
0.0139634,2.131334059,2.34338586
0.01396945,2.132786861,2.341574413
0.0139755,2.136027729,2.34214049
0.01398155,2.138709826,2.341989536
0.0139876,2.140944907,2.341347982
0.01399365,2.143217239,2.340932859
0.0139997,2.145787583,2.340970597
0.01400575,2.148097166,2.340932859
0.0140118,2.150630258,2.341272505
0.01401785,2.152530077,2.341310243
0.0140239,2.15372212,2.340366781
0.01402995,2.155323928,2.340027135
0.014036,2.15811778,2.341536674
0.01404205,2.160725374,2.342932998
0.0140481,2.161954669,2.342593352
0.01405415,2.16337022,2.342366921
0.0140602,2.16556805,2.344253845
0.01406625,2.167281612,2.345197307
0.0140723,2.168473655,2.345499214
0.01407835,2.169628447,2.346027553
0.0140844,2.171118501,2.346820061
0.01409045,2.172496801,2.348027692
0.0140965,2.174247615,2.349952355
0.01410255,2.175439658,2.351499632
0.0141086,2.175812171,2.352216663
0.01411465,2.177339477,2.354103587
0.0141207,2.178382514,2.355801819
0.01412675,2.178606023,2.356896235
0.0141328,2.178866782,2.357839697
0.01413885,2.179574558,2.359688882
0.0141449,2.17990982,2.361575806
0.01415095,2.180543093,2.363575945
0.014157,2.181399874,2.365953469
0.01416305,2.181623382,2.367727178
0.0141691,2.181586131,2.369198978
0.01417515,2.181772387,2.371538764
0.0141812,2.181623382,2.373954027
0.01418725,2.181139114,2.375689997
0.0141933,2.181362623,2.378105259
0.01419935,2.181362623,2.380633737
0.0142054,2.180580344,2.382558399
0.01421145,2.180170579,2.384860447
0.0142175,2.179276547,2.386973801
0.01422355,2.178941285,2.389879664
0.0142296,2.178606023,2.392596835
0.01423565,2.177525733,2.394861143
0.0142417,2.176408193,2.397314144
0.01424775,2.176110182,2.400257745
0.0142538,2.174545625,2.402484316
0.01425985,2.173204577,2.405126009
0.0142659,2.17219879,2.407767703
0.01427195,2.170708736,2.410673565
0.014278,2.170410725,2.414183244
0.01428405,2.168995174,2.416409814
0.0142901,2.166648339,2.418598646
0.01429615,2.165344542,2.421730939
0.0143022,2.164599515,2.425353833
0.01430825,2.162774199,2.428108742
0.0143143,2.160911631,2.43063722
0.01432035,2.159086315,2.43335439
0.0143264,2.157223747,2.436071561
0.01433245,2.155547436,2.438939685
0.0143385,2.153126099,2.44154364
0.01434455,2.150518504,2.443883426
0.0143506,2.148693188,2.446902504
0.01435665,2.146681615,2.449997059
0.0143627,2.144372031,2.452563276
0.01436875,2.14213695,2.455091754
0.0143748,2.140311634,2.457808924
0.01438085,2.13800205,2.46037514
0.0143869,2.135468958,2.462903618
0.01439295,2.132973118,2.465318881
0.014399,2.129844004,2.467507713
0.01440505,2.126305126,2.469885237
0.0144111,2.122952505,2.471809899
0.01441715,2.12034491,2.474225162
0.0144232,2.118519594,2.477508409
0.01442925,2.115911999,2.479621764
0.0144353,2.112857389,2.481584165
0.01444135,2.109877281,2.48369752
0.0144474,2.107567697,2.485961828
0.01445345,2.104922851,2.48815066
0.0144595,2.101719235,2.489282814
0.01446555,2.100974208,2.492188677
0.0144716,2.098441116,2.494641678
0.01447765,2.093784697,2.49509454
0.0144837,2.091028097,2.496868248
0.01448975,2.088867519,2.499434465
0.0144958,2.086222673,2.501057219
0.01450185,2.083056308,2.50203842
0.0145079,2.081342746,2.504453682
0.01451395,2.079293922,2.506076437
0.01452,2.075904049,2.506717991
0.01452605,2.073519962,2.50822753
0.0145321,2.070279095,2.508680392
0.01453815,2.067298987,2.509397423
0.0145442,2.064542387,2.510491839
0.01455025,2.062679819,2.51268067
0.0145563,2.060258481,2.513699609
0.01456235,2.057501881,2.513775086
0.0145684,2.054894287,2.514341163
0.01457445,2.052584703,2.515095933
0.0145805,2.051280906,2.516341303
0.01458655,2.048263546,2.515812964
0.0145926,2.044910925,2.515133671
0.01459865,2.043383619,2.51615261
0.0146047,2.041446549,2.516869641
0.01461075,2.039509479,2.517360242
0.0146168,2.03760966,2.517133811
0.01462285,2.035188322,2.516529995
0.0146289,2.033661017,2.516718688
0.01463495,2.032021958,2.516567734
0.014641,2.029712374,2.515775226
0.01464705,2.027179282,2.514718548
0.0146531,2.025279463,2.51419021
0.01465915,2.02408742,2.513850563
0.0146652,2.023081633,2.513661871
0.01467125,2.021479825,2.512907101
0.0146773,2.020176028,2.511963639
0.01468335,2.018983985,2.51120887
0.0146894,2.016897909,2.509812546
0.01469545,2.015705866,2.508491699
0.0147015,2.014700079,2.507095376
0.01470755,2.013843298,2.506227391
0.0147136,2.013023769,2.505095236
0.01471965,2.012017982,2.503547959
0.0147257,2.011012196,2.501736512
0.01473175,2.010751436,2.500566619
0.0147378,2.010229917,2.49954768
0.01474385,2.009112377,2.497283372
0.0147499,2.008665361,2.495283232
0.01475595,2.008255596,2.493660478
0.014762,2.008441853,2.492226416
0.01476805,2.007845831,2.489546984
0.0147741,2.006951798,2.486943029
0.01478015,2.006765542,2.485056105
0.0147862,2.007212558,2.483508827
0.01479225,2.007324312,2.481093565
0.0147983,2.007063553,2.477961271
0.01480435,2.007436066,2.475734701
0.0148104,2.007883082,2.473847777
0.01481645,2.00918688,2.472300499
0.0148225,2.009671147,2.469734283
0.01482855,2.009261382,2.466262343
0.0148346,2.010043661,2.463998034
0.01484065,2.010788688,2.461695987
0.0148467,2.011533715,2.458941078
0.01485275,2.012763009,2.4564126
0.0148588,2.013284528,2.453393522
0.01486485,2.014364817,2.450600875
0.0148709,2.015929374,2.448412043
0.01487695,2.01663715,2.445430703
0.014883,2.01801545,2.442449364
0.01488905,2.01995252,2.439958624
0.0148951,2.021107312,2.437052761
0.01490115,2.022597366,2.434033683
0.0149072,2.024124671,2.430939128
0.01491325,2.025763731,2.428372911
0.0149193,2.027030277,2.425089664
0.01492535,2.028110566,2.421579985
0.0149314,2.030867166,2.420108185
0.01493745,2.033363006,2.418258999
0.0149435,2.034368793,2.414220982
0.01494955,2.036268612,2.411013212
0.0149556,2.038689949,2.408862118
0.01496165,2.040664271,2.405993994
0.0149677,2.043011106,2.403239085
0.01497375,2.04505993,2.400559653
0.0149798,2.047630273,2.398559514
0.01498585,2.050126114,2.396219728
0.0149919,2.051727922,2.39271005
0.01499795,2.054074757,2.390181572
0.015004,2.057166619,2.388370125
0.01501005,2.059997722,2.386181293
0.0150161,2.061636781,2.382558399
0.01502215,2.064393381,2.38055826
0.0150282,2.067336238,2.37882229
0.01503425,2.070092838,2.376520243
0.0150403,2.0731847,2.374557842
0.01504635,2.075829546,2.371689718
0.0150524,2.078846905,2.369387671
0.01505845,2.081715259,2.367576224
0.0150645,2.084844373,2.366104423
0.01507055,2.087638224,2.364255238
0.0150766,2.089910557,2.361424852
0.01508265,2.092778911,2.360179482
0.0150887,2.095759019,2.359198282
0.01509475,2.098664624,2.357386835
0.0151008,2.100862454,2.354858357
0.01510685,2.103023032,2.352745002
0.0151129,2.105667878,2.351386417
0.01511895,2.109430264,2.351084509
0.015125,2.111590843,2.350292001
0.01513105,2.112820137,2.348140908
0.0151371,2.116992288,2.347574831
0.01514315,2.120009648,2.346820061
0.0151492,2.121797713,2.34512183
0.01515525,2.124591564,2.344178368
0.0151613,2.126901148,2.343272644
0.01516735,2.128800967,2.341989536
0.0151734,2.131818326,2.342102751
0.01517945,2.13468668,2.342178228
0.0151855,2.137070767,2.341347982
0.01519155,2.139231345,2.340630951
0.0151976,2.141131164,2.339838443
0.01520365,2.143664256,2.339838443
0.0152097,2.145899337,2.339725227
0.01521575,2.147389391,2.338857242
0.0152218,2.150593007,2.339876181
0.01522785,2.152865339,2.340593212
0.0152339,2.154057382,2.340329043
0.01523995,2.15536118,2.339762966
0.015246,2.157782518,2.340668689
0.01525205,2.160092101,2.341800844
0.0152581,2.161246893,2.341951798
0.01526415,2.162736947,2.342442398
0.0152702,2.164860274,2.343725506
0.01527625,2.166499334,2.344555752
0.0152823,2.167132607,2.344631229
0.01528835,2.168585409,2.345801122
0.0152944,2.170596982,2.347310661
0.01530045,2.17245955,2.349008893
0.0153065,2.173539839,2.350405217
0.01531255,2.173428085,2.350669386
0.0153186,2.173800598,2.351348678
0.01532465,2.176221936,2.354179064
0.0153307,2.177935498,2.356367896
0.01533675,2.177600236,2.356896235
0.0153428,2.178010001,2.358141604
0.01534885,2.179053039,2.360368175
0.0153549,2.179723563,2.362406052
0.01536095,2.17964906,2.363840115
0.015367,2.179835317,2.365576085
0.01537305,2.180766601,2.368180039
0.0153791,2.180766601,2.370066963
0.01538515,2.180915606,2.371916149
0.0153912,2.180952858,2.373652119
0.01539725,2.180617596,2.375765473
0.0154033,2.180431339,2.378369428
0.01540935,2.180133328,2.380407306
0.0154154,2.179760814,2.382747092
0.01542145,2.179760814,2.385162354
0.0154275,2.179164793,2.387200232
0.01543355,2.177674739,2.388785248
0.0154396,2.17689246,2.391162772
0.01544565,2.176631701,2.394332805
0.0154517,2.175625915,2.39667259
0.01545775,2.174918139,2.399540714
0.0154638,2.173986855,2.401993715
0.01546985,2.172906566,2.404295763
0.0154759,2.171826277,2.406748764
0.01548195,2.169963709,2.409050811
0.015488,2.169032425,2.412258581
0.01549405,2.168287398,2.415353137
0.0155001,2.166313077,2.417466491
0.01550615,2.165158285,2.420183662
0.0155122,2.164599515,2.423844294
0.01551825,2.162625193,2.426259557
0.0155243,2.160129353,2.428297434
0.01553035,2.158192282,2.431090082
0.0155364,2.156888485,2.434222375
0.01554245,2.155212174,2.436901807
0.0155485,2.153535864,2.43980767
0.01555455,2.151561542,2.442071979
0.0155606,2.148618685,2.44377021
0.01556665,2.145973839,2.446072257
0.0155727,2.144781796,2.449430982
0.01557875,2.143328993,2.452714229
0.0155848,2.141317421,2.455129492
0.01559085,2.139305848,2.457620232
0.0155969,2.136698253,2.460224186
0.01560295,2.134388669,2.46286588
0.015609,2.132041834,2.465054712
0.01561505,2.128167694,2.466488774
0.0156211,2.125373842,2.469168206
0.01562715,2.123250515,2.471923115
0.0156332,2.120866429,2.474602546
0.01563925,2.118258834,2.476904594
0.0156453,2.115502234,2.479017948
0.01565135,2.113192651,2.481470949
0.0156574,2.110361548,2.483169181
0.01566345,2.107344189,2.484716458
0.0156695,2.104922851,2.486678859
0.01567555,2.102799524,2.489245076
0.0156816,2.100713448,2.491018784
0.01568765,2.098478367,2.492792493
0.0156937,2.095125746,2.495056801
0.01569975,2.092518151,2.497207895
0.0157058,2.090245819,2.499019342
0.01571185,2.087228459,2.499849588
0.0157179,2.084360105,2.501019481
0.01572395,2.081678008,2.502378066
0.01573,2.079144916,2.504038559
0.01573605,2.076947086,2.505774529
0.0157421,2.074786508,2.507133114
0.01574815,2.071545641,2.507585976
0.0157542,2.068975297,2.508869084
0.01576025,2.067596997,2.511246608
0.0157663,2.064616889,2.511473039
0.01577235,2.061413273,2.511586255
0.0157784,2.059140941,2.512869363
0.01578445,2.057501881,2.514152471
0.0157905,2.055341303,2.514492117
0.01579655,2.052696457,2.51468081
0.0158026,2.049828103,2.514831764
0.01580865,2.048189044,2.516228087
0.0158147,2.046512733,2.517284765
0.01582075,2.043607128,2.516567734
0.0158268,2.041111287,2.516228087
0.01583285,2.039323222,2.516794164
0.0158389,2.038950709,2.518492396
0.01584495,2.037311649,2.518681088
0.015851,2.034219787,2.517284765
0.01585705,2.032021958,2.516567734
0.0158631,2.028669336,2.514718548
0.01586915,2.021554328,2.509020038
0.0158752,2.014066806,2.502830928
0.01588125,2.010267169,2.500000542
0.0158873,2.008479104,2.498906126
0.01589335,2.008553607,2.499623157
0.0158994,2.008963371,2.501057219
0.01590545,2.00892612,2.501585558
0.0159115,2.008963371,2.50177425
0.01591755,2.008330098,2.501321389
0.0159236,2.008069339,2.501057219
0.01592965,2.00754782,2.500377927
0.0159357,2.00643028,2.49905708
0.01594175,2.005983263,2.49830231
0.0159478,2.004679466,2.496453125
0.01595385,2.004344204,2.495622879
0.0159599,2.005834258,2.496453125
0.01596595,2.006318526,2.495962525
0.015972,2.006504782,2.494943586
0.01597805,2.007138055,2.494264293
0.0159841,2.006318526,2.492188677
0.01599015,2.00561075,2.490037584
0.0159962,2.005573499,2.487924229
0.01600225,2.006057766,2.486867552
0.0160083,2.005834258,2.485131582
0.01601435,2.004940226,2.482225719
0.0160204,2.004902974,2.479810456
0.01602645,2.005834258,2.478376394
0.0160325,2.006467531,2.476640424
0.01603855,2.005797007,2.473432654
0.0160446,2.006467531,2.47154573
0.01605065,2.007622323,2.470036191
0.0160567,2.008330098,2.467998313
0.01606275,2.009894655,2.466451035
0.0160688,2.009857404,2.462941357
0.01607485,2.009857404,2.459771325
0.0160809,2.011235704,2.458035355
0.01608695,2.012539501,2.45667677
0.016093,2.013768796,2.454261507
0.01609905,2.01443932,2.451129213
0.0161051,2.01525885,2.448449781
0.01611115,2.017009663,2.446298688
0.0161172,2.018797728,2.444374026
0.01612325,2.019319247,2.441015301
0.0161293,2.020399536,2.438184916
0.01613535,2.021815087,2.435580961
0.0161414,2.023379644,2.433052483
0.01614745,2.025614725,2.431429728
0.0161535,2.02684402,2.428297434
0.01615955,2.028408577,2.42542931
0.0161656,2.030047636,2.423014048
0.01617165,2.031276931,2.4197308
0.0161777,2.033623766,2.417164583
0.01618375,2.035523584,2.414636105
0.0161898,2.037162644,2.412069889
0.01619585,2.039472228,2.409994273
0.0162019,2.041707309,2.407692226
0.01620795,2.043532625,2.404937317
0.016214,2.045991214,2.4028617
0.01622005,2.04781653,2.399955838
0.0162261,2.04919483,2.396748067
0.01623215,2.051727922,2.394596974
0.0162382,2.053925752,2.392030757
0.01624425,2.056831357,2.390558957
0.0162503,2.059811465,2.389011679
0.01625635,2.061189765,2.385652955
0.0162624,2.062940579,2.382520661
0.01626845,2.066069692,2.380897906
0.0162745,2.068863543,2.379161936
0.01628055,2.07098687,2.376859889
0.0162866,2.073519962,2.374897489
0.01629265,2.076909835,2.372935088
0.0162987,2.080113451,2.370859471
0.01630475,2.082050522,2.368066824
0.0163108,2.08503063,2.366481808
0.01631685,2.08778723,2.364859053
0.0163229,2.090245819,2.362934391
0.01632895,2.092816162,2.361273898
0.016335,2.094678729,2.35923602
0.01634105,2.096802056,2.357198142
0.0163471,2.100527191,2.35651885
0.01635315,2.104215075,2.356330158
0.0163592,2.106077643,2.354179064
0.01636525,2.107753954,2.351914756
0.0163713,2.109430264,2.350367478
0.01637735,2.112298618,2.349461755
0.0163834,2.115911999,2.3488202
0.01638945,2.118445091,2.347499354
0.0163955,2.121089937,2.346253984
0.01640155,2.123362269,2.345272784
0.0164076,2.125746356,2.34436706
0.01641365,2.128987223,2.34387646
0.0164197,2.131222304,2.343197167
0.01642575,2.133196626,2.342366921
0.0164318,2.135692467,2.341800844
0.01643785,2.138225558,2.34164989
0.0164439,2.140721399,2.341461197
0.01644995,2.143105485,2.341159289
0.016456,2.144223026,2.340027135
0.01646205,2.14571308,2.339234627
0.0164681,2.149065701,2.340329043
0.01647415,2.151375285,2.340857382
0.0164802,2.152977093,2.34040452
0.01648625,2.155174923,2.341083813
